experience_level,salary_in_usd,remote_ratio,company_size,company_location_Other,company_location_US,job_title_Data Analyst,job_title_Data Engineer,job_title_Data Scientist,job_title_Machine Learning Engineer,job_title_Other,job_title_Software Engineer
3,94936,0,1,1,0,0,0,0,0,1,0
3,75949,0,1,1,0,0,0,0,0,1,0
3,84210,0,1,1,0,0,0,0,0,1,0
3,50526,0,1,1,0,0,0,0,0,1,0
1,130000,0,1,0,1,0,0,0,0,1,0
1,110000,0,1,0,1,0,0,0,0,1,0
1,105000,0,1,0,1,0,0,0,0,1,0
1,66000,0,1,0,1,0,0,0,0,1,0
2,46000,0,1,0,1,0,0,0,0,1,0
2,40750,0,1,0,1,0,0,0,0,1,0
3,168480,0,1,0,1,0,0,0,0,1,0
3,91520,0,1,0,1,0,0,0,0,1,0
2,186000,0,1,0,1,0,0,0,0,1,0
2,124000,0,1,0,1,0,0,0,0,1,0
3,163500,100,1,0,1,0,0,0,0,1,0
3,109000,100,1,0,1,0,0,0,0,1,0
3,179850,100,1,0,1,0,0,0,0,1,0
3,119900,100,1,0,1,0,0,0,0,1,0
2,130000,100,1,0,1,0,0,0,0,1,0
2,100000,100,1,0,1,0,0,0,0,1,0
2,90000,0,1,0,1,0,0,0,0,1,0
2,252000,0,1,0,1,0,0,0,0,1,0
2,138000,0,1,0,1,0,0,0,0,1,0
3,320000,0,1,0,1,0,0,0,0,0,1
2,78000,0,1,0,1,0,0,0,0,1,0
2,68000,0,1,0,1,0,0,0,0,1,0
3,192000,0,1,0,1,0,0,0,0,1,0
3,160000,0,1,0,1,0,0,0,0,1,0
2,175000,0,1,0,1,0,0,0,0,1,0
2,125000,0,1,0,1,0,0,0,0,1,0
3,213000,0,1,0,1,0,0,0,0,1,0
3,193000,0,1,0,1,0,0,0,0,1,0
3,225400,0,1,0,1,0,0,0,0,0,1
3,188000,0,1,0,1,0,0,0,0,0,1
3,252000,0,1,0,1,0,0,0,0,0,1
3,168000,0,1,0,1,0,0,0,0,0,1
3,155000,0,1,0,1,0,0,0,0,1,0
3,198000,0,1,0,1,0,0,0,0,0,1
3,132000,0,1,0,1,0,0,0,0,0,1
3,207000,0,1,0,1,0,0,1,0,0,0
3,129500,0,1,0,1,0,0,1,0,0,0
2,52631,50,2,1,0,0,0,1,0,0,0
3,94444,100,0,1,0,0,0,0,0,1,0
1,54000,0,1,0,1,0,0,0,0,1,0
2,250000,0,1,0,1,0,0,0,1,0,0
2,148699,0,1,0,1,0,0,0,1,0,0
2,20833,0,1,0,1,0,0,0,1,0,0
2,237500,0,1,0,1,0,0,0,0,0,1
2,137750,0,1,0,1,0,0,0,0,0,1
3,312200,0,1,0,1,0,0,1,0,0,0
3,175800,0,1,0,1,0,0,1,0,0,0
1,208800,0,1,0,1,0,0,0,1,0,0
1,98300,0,1,0,1,0,0,0,1,0,0
3,63291,0,1,1,0,0,0,0,0,1,0
3,50632,0,1,1,0,0,0,0,0,1,0
3,250200,0,1,0,1,0,0,0,0,1,0
3,117200,0,1,0,1,0,0,0,0,1,0
2,208800,0,1,0,1,0,0,0,0,1,0
2,98300,0,1,0,1,0,0,0,0,1,0
2,102000,0,1,1,0,0,0,0,0,1,0
2,57000,0,1,1,0,0,0,0,0,1,0
3,105000,0,1,0,1,1,0,0,0,0,0
3,85000,0,1,0,1,1,0,0,0,0,0
2,232224,0,1,0,1,1,0,0,0,0,0
2,211536,0,1,0,1,1,0,0,0,0,0
3,87943,0,1,1,0,0,0,0,0,1,0
3,70354,0,1,1,0,0,0,0,0,1,0
1,85000,100,1,0,1,1,0,0,0,0,0
1,70000,100,1,0,1,1,0,0,0,0,0
3,60631,0,1,1,0,1,0,0,0,0,0
3,48000,0,1,1,0,1,0,0,0,0,0
1,54315,0,1,1,0,1,0,0,0,0,0
1,41684,0,1,1,0,1,0,0,0,0,0
3,142166,0,1,0,1,1,0,0,0,0,0
3,88854,0,1,0,1,1,0,0,0,0,0
1,266000,0,1,0,1,0,0,0,0,1,0
1,177688,0,1,0,1,0,0,0,0,1,0
2,187040,0,1,0,1,0,0,0,0,1,0
2,199500,0,1,0,1,0,0,0,0,1,0
1,280000,0,1,0,1,0,0,0,0,1,0
1,136000,0,1,0,1,0,0,0,0,1,0
3,200000,100,1,0,1,0,0,0,0,1,0
3,170000,100,1,0,1,0,0,0,0,1,0
2,208800,0,1,0,1,0,0,0,0,1,0
2,98300,0,1,0,1,0,0,0,0,1,0
3,200000,100,1,0,1,0,0,1,0,0,0
3,170000,100,1,0,1,0,0,1,0,0,0
2,135742,0,1,0,1,0,0,0,0,1,0
2,88182,0,1,0,1,0,0,0,0,1,0
2,42200,0,1,0,1,0,0,0,0,1,0
2,32000,0,1,0,1,0,0,0,0,1,0
2,196000,0,1,0,1,0,0,0,0,1,0
2,134000,0,1,0,1,0,0,0,0,1,0
2,230000,0,1,0,1,0,0,0,0,1,0
2,167000,0,1,0,1,0,0,0,0,1,0
3,184300,0,1,0,1,0,0,1,0,0,0
2,240000,0,1,0,1,0,0,1,0,0,0
2,180128,0,1,0,1,0,0,1,0,0,0
3,329334,0,1,0,1,0,0,1,0,0,0
3,176356,0,1,0,1,0,0,1,0,0,0
3,250200,0,1,0,1,0,0,0,0,1,0
3,117200,0,1,0,1,0,0,0,0,1,0
1,208800,0,1,0,1,0,0,1,0,0,0
1,98300,0,1,0,1,0,0,1,0,0,0
3,250000,0,1,0,1,0,0,1,0,0,0
3,200000,0,1,0,1,0,0,1,0,0,0
2,125500,100,1,0,1,0,0,1,0,0,0
2,96500,100,1,0,1,0,0,1,0,0,0
3,100500,0,1,0,1,0,1,0,0,0,0
3,76000,0,1,0,1,0,1,0,0,0,0
3,98526,0,1,1,0,0,1,0,0,0,0
3,65684,0,1,1,0,0,1,0,0,0,0
3,208000,0,1,0,1,0,0,0,0,1,0
3,147000,0,1,0,1,0,0,0,0,1,0
2,275000,100,1,0,1,0,0,0,0,1,0
3,199700,0,1,1,0,0,0,0,0,0,1
3,108100,0,1,1,0,0,0,0,0,0,1
3,284000,0,1,0,1,0,0,0,0,0,1
3,75000,0,1,1,0,0,0,0,0,0,1
3,65000,0,1,1,0,0,0,0,0,0,1
2,100082,0,1,0,1,0,0,0,0,1,0
2,70058,0,1,0,1,0,0,0,0,1,0
3,314400,0,1,0,1,0,0,0,0,1,0
3,161600,0,1,0,1,0,0,0,0,1,0
2,114000,0,1,0,1,0,0,0,0,1,0
2,91000,0,1,0,1,0,0,0,0,1,0
3,264500,0,1,0,1,0,0,0,0,1,0
3,161000,0,1,0,1,0,0,0,0,1,0
3,184950,0,1,0,1,0,0,0,0,1,0
3,174500,0,1,0,1,0,0,0,0,1,0
3,183600,0,1,0,1,0,0,1,0,0,0
3,104040,0,1,0,1,0,0,1,0,0,0
3,174000,0,1,0,1,0,0,0,1,0,0
3,109000,0,1,0,1,0,0,0,1,0,0
1,18947,0,1,1,0,1,0,0,0,0,0
1,15157,0,1,1,0,1,0,0,0,0,0
1,90000,0,1,0,1,1,0,0,0,0,0
1,77000,0,1,0,1,1,0,0,0,0,0
2,128300,0,1,0,1,0,0,0,0,1,0
2,73300,0,1,0,1,0,0,0,0,1,0
2,90000,100,1,0,1,1,0,0,0,0,0
2,80000,100,1,0,1,1,0,0,0,0,0
2,54430,0,1,1,0,0,0,0,0,1,0
2,48101,0,1,1,0,0,0,0,0,1,0
3,197500,0,1,0,1,0,0,0,0,1,0
3,111100,0,1,0,1,0,0,0,0,1,0
3,191000,0,1,0,1,0,0,0,0,1,0
3,162000,0,1,0,1,0,0,0,0,1,0
3,234000,0,1,0,1,0,0,0,0,1,0
3,146000,0,1,0,1,0,0,0,0,1,0
3,125000,100,1,0,1,0,1,0,0,0,0
2,51789,0,1,1,0,0,1,0,0,0,0
2,30315,0,1,1,0,0,1,0,0,0,0
1,81052,0,1,1,0,0,1,0,0,0,0
1,53684,0,1,1,0,0,1,0,0,0,0
1,94936,0,1,1,0,0,0,0,0,1,0
1,56962,0,1,1,0,0,0,0,0,1,0
1,16371,100,1,1,0,0,0,0,0,1,0
3,249390,100,1,0,1,0,0,1,0,0,0
3,151170,100,1,0,1,0,0,1,0,0,0
3,126582,0,1,1,0,0,0,0,0,1,0
3,53797,0,1,1,0,0,0,0,0,1,0
3,175000,100,1,0,1,0,0,0,0,1,0
3,150000,100,1,0,1,0,0,0,0,1,0
3,149400,0,1,0,1,0,0,0,0,1,0
3,84000,0,1,0,1,0,0,0,0,1,0
3,113300,0,1,0,1,0,0,0,0,1,0
3,64600,0,1,0,1,0,0,0,0,1,0
1,99000,0,1,0,1,0,0,0,0,1,0
1,63000,0,1,0,1,0,0,0,0,1,0
2,107502,0,1,0,1,0,0,1,0,0,0
2,71668,0,1,0,1,0,0,1,0,0,0
2,154100,0,1,0,1,0,0,1,0,0,0
2,114900,0,1,0,1,0,0,1,0,0,0
2,122200,100,1,0,1,0,0,0,0,1,0
2,67600,100,1,0,1,0,0,0,0,1,0
3,225000,0,1,0,1,0,0,0,0,1,0
3,200000,0,1,0,1,0,0,0,0,1,0
3,150000,0,1,0,1,0,0,0,0,1,0
3,130000,0,1,0,1,0,0,0,0,1,0
3,250000,0,1,0,1,0,1,0,0,0,0
3,225000,0,1,0,1,0,1,0,0,0,0
3,200000,0,1,0,1,0,1,0,0,0,0
3,249900,0,1,0,1,0,0,0,0,1,0
3,125900,0,1,0,1,0,0,0,0,1,0
2,88560,100,1,0,1,1,0,0,0,0,0
2,55350,100,1,0,1,1,0,0,0,0,0
4,200000,0,1,0,1,0,0,0,0,1,0
4,160000,0,1,0,1,0,0,0,0,1,0
3,227950,0,1,0,1,0,0,0,0,1,0
3,126100,0,1,0,1,0,0,0,0,1,0
2,90000,0,1,0,1,0,0,0,0,1,0
2,25000,0,1,0,1,0,0,0,0,1,0
2,75000,0,1,0,1,0,0,0,0,0,1
2,57700,0,1,0,1,0,0,0,0,0,1
3,189175,0,1,0,1,0,0,1,0,0,0
3,104650,0,1,0,1,0,0,1,0,0,0
3,162150,0,1,0,1,0,0,1,0,0,0
3,89700,0,1,0,1,0,0,1,0,0,0
3,237150,0,1,0,1,0,0,0,0,1,0
3,154000,0,1,0,1,0,0,0,0,1,0
3,150000,0,1,0,1,0,0,0,0,1,0
3,90000,0,1,0,1,0,0,0,0,1,0
3,220000,0,1,0,1,0,1,0,0,0,0
2,202700,0,1,0,1,0,1,0,0,0,0
2,142200,0,1,0,1,0,1,0,0,0,0
4,300000,0,1,0,1,0,0,0,0,1,0
4,170000,0,1,0,1,0,0,0,0,1,0
3,120750,0,1,0,1,0,0,1,0,0,0
3,89250,0,1,0,1,0,0,1,0,0,0
2,148000,0,1,1,0,0,0,1,0,0,0
2,88800,0,1,1,0,0,0,1,0,0,0
2,210000,0,1,0,1,0,0,0,1,0,0
2,115500,0,1,0,1,0,0,0,1,0,0
3,109000,0,1,0,1,0,0,0,0,1,0
3,240300,0,1,0,1,0,0,0,0,1,0
3,175500,0,1,0,1,0,0,0,0,1,0
2,120000,0,1,0,1,0,0,0,0,1,0
2,75000,0,1,0,1,0,0,0,0,1,0
3,124400,0,1,0,1,1,0,0,0,0,0
3,99100,0,1,0,1,1,0,0,0,0,0
3,175000,100,1,0,1,1,0,0,0,0,0
3,165000,100,1,0,1,1,0,0,0,0,0
1,36000,0,1,0,1,1,0,0,0,0,0
4,170760,0,1,0,1,1,0,0,0,0,0
4,113840,0,1,0,1,1,0,0,0,0,0
2,173700,0,1,0,1,0,0,0,0,0,1
2,102200,0,1,0,1,0,0,0,0,0,1
3,222500,0,1,0,1,0,0,0,0,1,0
3,140000,0,1,0,1,0,0,0,0,1,0
3,187500,0,1,0,1,0,0,0,0,1,0
3,120000,0,1,0,1,0,0,0,0,1,0
3,128700,100,1,0,1,0,0,0,0,1,0
3,77300,100,1,0,1,0,0,0,0,1,0
3,163800,0,1,0,1,0,0,1,0,0,0
3,88200,0,1,0,1,0,0,1,0,0,0
2,242200,100,1,0,1,0,0,1,0,0,0
2,153800,100,1,0,1,0,0,1,0,0,0
3,209300,0,1,0,1,0,0,1,0,0,0
3,80000,0,1,0,1,0,0,1,0,0,0
4,264000,0,1,0,1,0,0,0,0,1,0
4,176000,0,1,0,1,0,0,0,0,1,0
3,250000,0,1,0,1,0,0,0,0,1,0
3,124000,0,1,0,1,0,0,0,0,1,0
3,273930,0,1,0,1,1,0,0,0,0,0
3,143320,0,1,0,1,1,0,0,0,0,0
1,50000,100,1,0,1,1,0,0,0,0,0
3,172500,0,1,0,1,0,0,0,0,0,1
3,86700,0,1,0,1,0,0,0,0,0,1
3,234000,0,1,0,1,0,0,0,0,0,1
3,117000,0,1,0,1,0,0,0,0,0,1
2,182850,100,1,0,1,0,0,0,0,1,0
2,113000,100,1,0,1,0,0,0,0,1,0
3,160000,100,1,0,1,0,0,0,0,1,0
3,115000,100,1,0,1,0,0,0,0,1,0
3,140000,0,1,0,1,0,1,0,0,0,0
3,130000,0,1,0,1,0,1,0,0,0,0
3,154700,100,1,0,1,1,0,0,0,0,0
3,86000,100,1,0,1,1,0,0,0,0,0
3,219400,0,1,0,1,0,0,0,0,1,0
3,131600,0,1,0,1,0,0,0,0,1,0
1,70960,0,1,0,1,1,0,0,0,0,0
1,47300,0,1,0,1,1,0,0,0,0,0
2,266400,0,1,0,1,0,0,0,0,1,0
2,188700,0,1,0,1,0,0,0,0,1,0
3,250000,0,1,0,1,0,0,0,0,1,0
3,110100,0,1,0,1,0,0,0,0,1,0
3,234000,0,1,0,1,0,1,0,0,0,0
3,117000,0,1,0,1,0,1,0,0,0,0
3,165000,0,1,0,1,0,1,0,0,0,0
3,99000,0,1,0,1,0,1,0,0,0,0
3,120000,0,1,0,1,0,1,0,0,0,0
3,126800,0,1,0,1,0,0,1,0,0,0
3,88400,0,1,0,1,0,0,1,0,0,0
3,163116,100,1,0,1,0,0,1,0,0,0
3,97870,100,1,0,1,0,0,1,0,0,0
3,170400,0,1,0,1,0,0,0,0,1,0
3,124000,0,1,0,1,0,0,0,0,1,0
2,75000,0,1,1,0,0,0,0,0,1,0
2,71428,0,1,1,0,0,0,0,0,1,0
3,237600,100,1,0,1,0,0,0,0,1,0
3,146900,100,1,0,1,0,0,0,0,1,0
3,250000,0,1,0,1,0,0,0,0,1,0
3,175000,0,1,0,1,0,0,0,0,1,0
3,130000,0,1,0,1,0,0,0,0,1,0
3,86840,0,1,0,1,0,0,0,0,1,0
2,110000,0,1,0,1,0,0,0,0,1,0
2,100000,0,1,0,1,0,0,0,0,1,0
3,234000,0,1,0,1,0,0,0,0,1,0
3,90000,0,1,0,1,0,0,0,0,1,0
1,163116,0,1,0,1,0,0,0,0,1,0
1,97870,0,1,0,1,0,0,0,0,1,0
2,75000,0,1,1,0,0,0,0,0,1,0
2,71428,0,1,1,0,0,0,0,0,1,0
1,75000,0,1,0,1,0,0,0,0,1,0
1,65000,0,1,0,1,0,0,0,0,1,0
3,186800,100,1,0,1,0,0,0,0,1,0
3,100900,100,1,0,1,0,0,0,0,1,0
3,195000,0,1,0,1,0,0,0,0,0,1
3,175000,0,1,0,1,0,0,0,0,0,1
2,67857,0,1,1,0,0,0,0,0,1,0
2,64285,0,1,1,0,0,0,0,0,1,0
3,115000,0,1,1,0,0,0,0,0,1,0
3,110000,0,1,1,0,0,0,0,0,1,0
3,186800,100,1,0,1,0,0,0,0,1,0
3,100900,100,1,0,1,0,0,0,0,1,0
3,142896,0,1,0,1,0,0,0,0,1,0
3,95264,0,1,0,1,0,0,0,0,1,0
3,144000,0,1,0,1,0,0,0,0,1,0
3,86000,0,1,0,1,0,0,0,0,1,0
3,215000,100,1,0,1,0,0,0,0,1,0
3,135000,100,1,0,1,0,0,0,0,1,0
2,154000,0,1,0,1,0,0,0,0,1,0
2,67700,0,1,0,1,0,0,0,0,1,0
3,140000,0,1,0,1,0,0,0,0,1,0
3,130000,0,1,0,1,0,0,0,0,1,0
3,182700,100,1,0,1,0,0,0,0,1,0
3,100500,100,1,0,1,0,0,0,0,1,0
3,175000,100,1,0,1,0,1,0,0,0,0
3,145000,100,1,0,1,0,1,0,0,0,0
3,170000,0,1,0,1,0,1,0,0,0,0
4,185632,0,1,1,0,0,1,0,0,0,0
4,157788,0,1,1,0,0,1,0,0,0,0
4,220000,100,1,0,1,0,0,0,0,1,0
4,180000,100,1,0,1,0,0,0,0,1,0
2,106500,100,1,0,1,0,0,0,0,1,0
2,87000,100,1,0,1,0,0,0,0,1,0
3,260000,0,2,0,1,0,0,0,0,1,0
3,150400,0,2,0,1,0,0,0,0,1,0
3,257600,0,1,0,1,0,0,0,0,1,0
3,142700,0,1,0,1,0,0,0,0,1,0
3,185000,0,2,0,1,0,0,0,0,1,0
3,97500,0,2,0,1,0,0,0,0,1,0
4,208810,0,1,1,0,0,0,0,0,1,0
4,177488,0,1,1,0,0,0,0,0,1,0
3,156000,0,1,0,1,1,0,0,0,0,0
3,87000,0,1,0,1,1,0,0,0,0,0
3,120000,100,1,0,1,1,0,0,0,0,0
3,90000,100,1,0,1,1,0,0,0,0,0
3,139240,0,1,1,0,0,0,0,0,1,0
3,113924,0,1,1,0,0,0,0,0,1,0
4,193900,0,1,0,1,0,0,0,0,1,0
2,223600,0,2,0,1,0,0,0,0,1,0
2,129300,0,2,0,1,0,0,0,0,1,0
3,303600,0,1,0,1,0,0,0,0,0,1
3,179400,0,1,0,1,0,0,0,0,0,1
3,242000,0,1,0,1,0,0,0,0,0,1
3,133900,0,1,0,1,0,0,0,0,0,1
3,223700,0,1,0,1,0,0,0,0,1,0
3,133400,0,1,0,1,0,0,0,0,1,0
3,272700,0,1,0,1,0,0,0,0,1,0
3,155800,0,1,0,1,0,0,0,0,1,0
3,180400,0,1,0,1,0,0,0,0,1,0
3,102000,0,1,0,1,0,0,0,0,1,0
3,154000,0,1,0,1,0,0,0,0,1,0
3,87100,0,1,0,1,0,0,0,0,1,0
2,200000,0,1,0,1,0,0,0,0,1,0
2,95000,0,1,0,1,0,0,0,0,1,0
3,175000,0,1,0,1,0,0,0,0,1,0
3,255000,100,1,0,1,0,0,0,1,0,0
3,190000,100,1,0,1,0,0,0,1,0,0
2,220000,100,1,0,1,0,0,0,1,0,0
2,155000,100,1,0,1,0,0,0,1,0,0
3,283600,0,1,0,1,0,0,0,1,0,0
3,160700,0,1,0,1,0,0,0,1,0,0
3,201500,0,1,0,1,0,0,0,1,0,0
3,170500,0,1,0,1,0,0,0,1,0,0
3,125000,0,1,0,1,1,0,0,0,0,0
3,115000,0,1,0,1,1,0,0,0,0,0
3,110000,0,1,0,1,1,0,0,0,0,0
3,251600,0,1,0,1,0,0,0,0,1,0
3,115400,0,1,0,1,0,0,0,0,1,0
1,110300,0,1,0,1,1,0,0,0,0,0
1,78100,0,1,0,1,1,0,0,0,0,0
2,140000,0,1,0,1,0,0,1,0,0,0
3,242600,100,1,0,1,0,0,1,0,0,0
3,168700,100,1,0,1,0,0,1,0,0,0
3,190000,100,1,0,1,0,0,0,0,1,0
3,170000,100,1,0,1,0,0,0,0,1,0
2,223400,0,1,0,1,0,0,1,0,0,0
2,96800,0,1,0,1,0,0,1,0,0,0
3,175000,0,1,0,1,0,0,0,0,1,0
3,160000,0,1,0,1,0,1,0,0,0,0
3,160000,100,1,0,1,0,1,0,0,0,0
3,257500,0,1,0,1,0,0,0,0,1,0
3,218875,0,1,0,1,0,0,0,0,1,0
4,220000,0,1,0,1,0,0,0,0,1,0
4,130000,0,1,0,1,0,0,0,0,1,0
2,231000,0,1,0,1,0,0,0,0,1,0
2,124000,0,1,0,1,0,0,0,0,1,0
3,170000,0,1,0,1,0,0,0,0,1,0
3,210000,100,1,0,1,0,1,0,0,0,0
3,150000,0,1,1,0,0,0,0,0,1,0
3,130000,0,1,1,0,0,0,0,0,1,0
3,178000,100,1,0,1,0,0,0,0,1,0
3,157000,100,1,0,1,0,0,0,0,1,0
3,93400,0,1,0,1,0,0,0,0,1,0
3,110000,0,1,0,1,0,0,0,0,1,0
3,96000,0,1,0,1,0,0,0,0,1,0
2,120000,100,1,0,1,0,0,0,0,1,0
2,100000,100,1,0,1,0,0,0,0,1,0
2,143000,0,1,0,1,0,0,0,0,1,0
3,170000,0,1,0,1,0,0,0,0,0,1
3,150000,0,1,0,1,0,0,0,0,0,1
3,180000,0,1,0,1,0,0,0,0,0,1
4,246835,0,1,1,0,0,0,0,0,1,0
3,247228,0,1,0,1,0,0,0,0,1,0
3,120082,0,1,0,1,0,0,0,0,1,0
2,178200,0,1,0,1,0,0,0,0,1,0
2,74800,0,1,0,1,0,0,0,0,1,0
3,252500,100,1,0,1,0,0,0,0,1,0
3,182300,100,1,0,1,0,0,0,0,1,0
2,159000,100,1,1,0,0,0,0,0,1,0
2,109000,100,1,1,0,0,0,0,0,1,0
2,190000,100,1,0,1,0,0,0,0,1,0
2,124000,100,1,0,1,0,0,0,0,1,0
3,253000,0,1,0,1,0,0,0,0,0,1
3,162000,0,1,0,1,0,0,0,0,0,1
2,265200,0,1,0,1,0,0,0,0,0,1
2,176800,0,1,0,1,0,0,0,0,0,1
3,109200,0,1,0,1,0,0,0,0,1,0
3,140000,0,1,0,1,0,0,0,0,1,0
3,60000,0,1,0,1,0,0,0,0,1,0
3,166800,0,1,0,1,0,0,0,0,1,0
3,98100,0,1,0,1,0,0,0,0,1,0
3,162000,0,1,0,1,0,0,0,0,1,0
3,108000,0,1,0,1,0,0,0,0,1,0
3,90000,100,1,0,1,0,0,0,0,1,0
3,80000,100,1,0,1,0,0,0,0,1,0
3,295000,0,1,0,1,0,0,0,0,1,0
3,230000,0,1,0,1,0,0,0,1,0,0
3,170000,0,1,0,1,0,0,0,1,0,0
3,257200,0,1,0,1,0,0,0,0,1,0
3,134200,0,1,0,1,0,0,0,0,1,0
3,171400,0,1,0,1,0,0,0,0,0,1
3,145700,0,1,0,1,0,0,0,0,0,1
2,85000,0,1,0,1,0,0,0,0,1,0
2,75000,0,1,0,1,0,0,0,0,1,0
3,175000,0,1,0,1,0,0,0,0,1,0
2,118103,0,1,0,1,0,0,0,0,1,0
2,78735,0,1,0,1,0,0,0,0,1,0
3,92423,0,1,0,1,1,0,0,0,0,0
3,94057,0,1,0,1,1,0,0,0,0,0
3,66206,0,1,0,1,1,0,0,0,0,0
1,125000,0,1,0,1,1,0,0,0,0,0
1,62500,0,1,0,1,1,0,0,0,0,0
3,149500,0,1,0,1,0,0,1,0,0,0
3,92000,0,1,0,1,0,0,1,0,0,0
3,111996,0,1,0,1,0,0,1,0,0,0
3,86500,0,1,0,1,0,0,1,0,0,0
3,155000,0,1,0,1,0,0,1,0,0,0
3,173000,100,1,0,1,0,0,0,0,1,0
3,127000,100,1,0,1,0,0,0,0,1,0
3,314400,0,1,0,1,0,0,0,0,1,0
3,161600,0,1,0,1,0,0,0,0,1,0
2,171000,0,1,0,1,0,1,0,0,0,0
2,114000,0,1,0,1,0,1,0,0,0,0
2,133000,0,1,0,1,0,0,0,0,1,0
2,100000,0,1,0,1,0,0,0,0,1,0
3,294000,0,1,0,1,0,0,0,0,0,1
3,137600,0,1,0,1,0,0,0,0,0,1
3,31898,0,1,1,0,0,0,0,0,1,0
3,29113,0,1,1,0,0,0,0,0,1,0
2,173000,0,1,0,1,0,0,0,0,1,0
2,112500,0,1,0,1,0,0,0,0,1,0
3,120000,100,1,0,1,0,0,0,0,1,0
3,100000,100,1,0,1,0,0,0,0,1,0
2,199000,0,1,0,1,0,0,0,0,1,0
2,123000,0,1,0,1,0,0,0,0,1,0
3,176790,0,1,0,1,0,0,0,0,0,1
3,121924,0,1,0,1,0,0,0,0,0,1
2,214500,0,1,0,1,0,0,0,0,0,1
2,143100,0,1,0,1,0,0,0,0,0,1
3,303000,0,1,0,1,0,0,0,0,1,0
3,173100,0,1,0,1,0,0,0,0,1,0
3,272580,0,1,0,1,0,0,0,0,1,0
3,198240,0,1,0,1,0,0,0,0,1,0
1,103100,0,1,0,1,1,0,0,0,0,0
1,66500,0,1,0,1,1,0,0,0,0,0
1,98865,0,1,0,1,1,0,0,0,0,0
1,61892,0,1,0,1,1,0,0,0,0,0
3,268056,0,1,0,1,0,0,0,0,1,0
3,150552,0,1,0,1,0,0,0,0,1,0
2,170863,0,1,0,1,0,0,0,0,1,0
2,113909,0,1,0,1,0,0,0,0,1,0
2,51789,0,1,1,0,0,0,0,0,1,0
2,30315,0,1,1,0,0,0,0,0,1,0
1,110000,0,1,0,1,0,1,0,0,0,0
1,92000,0,1,0,1,0,1,0,0,0,0
2,100000,100,1,0,1,0,1,0,0,0,0
2,80000,100,1,0,1,0,1,0,0,0,0
2,220400,0,1,0,1,0,0,1,0,0,0
2,133500,0,1,0,1,0,0,1,0,0,0
3,126582,0,1,1,0,0,0,0,0,1,0
3,101265,0,1,1,0,0,0,0,0,1,0
3,188000,0,1,0,1,0,0,0,0,1,0
3,118000,0,1,0,1,0,0,0,0,1,0
3,183600,0,1,0,1,0,0,0,0,1,0
3,104040,0,1,0,1,0,0,0,0,1,0
3,174000,0,1,0,1,0,0,0,0,1,0
3,116000,0,1,0,1,0,0,0,0,1,0
3,269640,100,1,0,1,0,0,0,0,0,1
3,163420,100,1,0,1,0,0,0,0,0,1
3,158000,0,1,0,1,0,0,0,0,1,0
3,140000,0,1,0,1,0,0,0,0,1,0
3,153000,0,1,0,1,0,0,0,0,1,0
3,115000,0,1,0,1,0,0,0,0,1,0
3,86634,0,1,0,1,0,0,0,0,1,0
3,151400,0,1,0,1,0,0,0,0,1,0
3,73100,0,1,0,1,0,0,0,0,1,0
3,248400,0,1,0,1,0,0,0,1,0,0
3,139800,0,1,0,1,0,0,0,1,0,0
1,165400,0,1,0,1,0,0,0,0,1,0
1,88300,0,1,0,1,0,0,0,0,1,0
2,106899,0,1,0,1,0,1,0,0,0,0
2,71266,0,1,0,1,0,1,0,0,0,0
3,101880,100,1,0,1,1,0,0,0,0,0
3,63720,100,1,0,1,1,0,0,0,0,0
2,166810,100,1,0,1,0,0,1,0,0,0
2,98124,100,1,0,1,0,0,1,0,0,0
2,140000,0,1,0,1,0,0,0,0,1,0
2,110000,0,1,0,1,0,0,0,0,1,0
3,149000,0,1,0,1,0,0,0,0,1,0
3,69230,0,1,0,1,0,0,0,0,1,0
3,169340,100,1,0,1,0,0,0,0,1,0
3,105860,100,1,0,1,0,0,0,0,1,0
3,171800,0,1,0,1,0,0,0,0,1,0
3,96600,0,1,0,1,0,0,0,0,1,0
3,242300,0,1,0,1,0,0,0,0,1,0
3,175500,0,1,0,1,0,0,0,0,1,0
4,218760,0,1,0,1,0,0,0,0,1,0
4,145840,0,1,0,1,0,0,0,0,1,0
3,188640,0,1,0,1,0,0,0,0,1,0
3,125760,0,1,0,1,0,0,0,0,1,0
3,170760,0,1,0,1,0,0,0,0,1,0
3,113840,0,1,0,1,0,0,0,0,1,0
3,234240,0,1,0,1,0,0,0,0,1,0
3,156160,0,1,0,1,0,0,0,0,1,0
1,75000,100,1,0,1,1,0,0,0,0,0
3,188550,0,1,0,1,0,1,0,0,0,0
3,130100,0,1,0,1,0,1,0,0,0,0
3,224400,0,1,0,1,0,0,0,0,1,0
3,154900,0,1,0,1,0,0,0,0,1,0
3,228790,0,1,0,1,0,0,0,1,0,0
3,136190,0,1,0,1,0,0,0,1,0,0
1,115000,0,1,0,1,0,0,0,0,1,0
1,80000,0,1,0,1,0,0,0,0,1,0
2,138600,100,1,0,1,0,0,0,0,1,0
2,94100,100,1,0,1,0,0,0,0,1,0
2,155000,100,1,0,1,0,0,0,0,1,0
2,135000,100,1,0,1,0,0,0,0,1,0
3,165600,0,1,0,1,0,0,1,0,0,0
3,145100,0,1,0,1,0,0,1,0,0,0
3,313000,0,1,0,1,0,0,0,0,0,1
3,178000,0,1,0,1,0,0,0,0,0,1
